customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01192,Male,0,No,Yes,39,DSL,Yes,Month-to-month,Yes,Mailed check,50.69,2100.89,Yes
CUST-01193,Male,0,No,No,37,DSL,Yes,One year,No,Mailed check,34.44,1437.16,No
CUST-01194,Female,0,No,No,31,DSL,Yes,Month-to-month,No,Credit card (automatic),52.36,1668.1,No
CUST-01195,Female,0,Yes,No,31,Fiber optic,Yes,Month-to-month,No,Electronic check,54.25,1774.09,Yes
CUST-01196,Female,0,Yes,Yes,58,Fiber optic,No,One year,No,Electronic check,63.4,3846.25,Yes
CUST-01197,Female,0,No,No,36,No,No internet service,Month-to-month,Yes,Credit card (automatic),29.96,1037.37,No
CUST-01198,Female,0,Yes,Yes,3,DSL,Yes,One year,Yes,Bank transfer (automatic),55.2,218.47,No
CUST-01199,Female,1,No,No,54,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),25.12,1098.89,No
CUST-01200,Female,1,No,No,45,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),58.26,2432.12,No
CUST-01201,Female,0,Yes,Yes,50,DSL,No,Month-to-month,Yes,Bank transfer (automatic),32.21,1670.5,No
CUST-01202,Male,0,Yes,No,51,Fiber optic,No,One year,No,Electronic check,91.21,4730.03,No
CUST-01203,Female,0,No,No,12,Fiber optic,Yes,Two year,No,Bank transfer (automatic),64.05,722.13,No
CUST-01204,Female,1,Yes,No,70,Fiber optic,No,Month-to-month,Yes,Electronic check,67.42,4646.63,No
CUST-01205,Female,0,No,No,72,DSL,Yes,Month-to-month,No,Electronic check,44.99,3196.61,No
CUST-01206,Female,0,No,No,10,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),53.73,560.32,Yes
CUST-01207,Female,0,Yes,No,15,Fiber optic,Yes,Month-to-month,No,Electronic check,63.88,680.55,No
CUST-01208,Female,0,No,Yes,17,No,No internet service,Month-to-month,Yes,Electronic check,18.0,361.87,No
CUST-01209,Male,0,No,No,70,DSL,Yes,Two year,No,Electronic check,54.71,3833.59,No
CUST-01210,Female,1,No,No,68,Fiber optic,No,One year,No,Credit card (automatic),75.47,5161.65,No
CUST-01211,Female,0,Yes,No,19,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),78.94,1485.01,Yes
CUST-01212,Female,1,No,No,46,DSL,No,Month-to-month,No,Electronic check,32.22,1316.15,Yes
CUST-01213,Male,0,No,Yes,17,Fiber optic,Yes,Month-to-month,Yes,Mailed check,76.85,1174.67,No
CUST-01214,Female,0,Yes,No,2,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),70.38,323.58,Yes
CUST-01215,Male,0,No,Yes,16,DSL,Yes,One year,Yes,Bank transfer (automatic),42.48,602.57,No
CUST-01216,Male,0,No,Yes,5,Fiber optic,No,Two year,No,Electronic check,67.03,432.09,No
CUST-01217,Female,0,Yes,No,61,Fiber optic,No,Month-to-month,No,Electronic check,62.85,3703.97,No
CUST-01218,Female,0,No,No,57,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),72.11,4108.47,No
CUST-01219,Female,0,No,Yes,13,DSL,Yes,Month-to-month,No,Electronic check,44.07,520.03,No
CUST-01220,Male,0,No,No,41,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),72.85,2952.35,No
CUST-01221,Female,0,Yes,No,14,DSL,Yes,Two year,Yes,Electronic check,40.56,527.04,No
CUST-01222,Female,0,No,Yes,41,Fiber optic,No,One year,No,Credit card (automatic),70.26,3053.93,No
CUST-01223,Female,0,No,No,65,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),78.72,5348.1,No
CUST-01224,Female,1,No,No,64,Fiber optic,Yes,Two year,No,Bank transfer (automatic),56.29,3631.08,No
CUST-01225,Male,0,Yes,No,60,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),78.97,4688.68,No
CUST-01226,Female,0,Yes,Yes,17,DSL,Yes,One year,No,Electronic check,37.97,485.98,No
CUST-01227,Male,0,No,No,13,DSL,Yes,One year,Yes,Electronic check,35.04,287.75,No
CUST-01228,Female,0,Yes,No,11,Fiber optic,No,Month-to-month,Yes,Mailed check,83.82,1095.94,Yes
CUST-01229,Male,0,Yes,Yes,9,DSL,Yes,Month-to-month,No,Bank transfer (automatic),56.57,332.9,No
CUST-01230,Male,1,Yes,Yes,44,Fiber optic,No,One year,No,Credit card (automatic),77.31,3348.8,No
CUST-01231,Female,0,No,Yes,48,Fiber optic,No,Two year,No,Mailed check,62.59,3022.96,No
CUST-01232,Female,0,Yes,Yes,64,No,No internet service,Month-to-month,No,Credit card (automatic),18.0,839.81,No
CUST-01233,Female,0,No,No,6,DSL,No,Two year,No,Electronic check,44.53,117.11,No
CUST-01234,Female,0,No,No,19,Fiber optic,No,Two year,Yes,Electronic check,78.03,1321.96,No
CUST-01235,Female,0,No,No,53,DSL,No,Two year,Yes,Electronic check,60.22,3111.78,No
CUST-01236,Male,0,No,No,49,No,No internet service,Month-to-month,Yes,Credit card (automatic),30.71,1535.83,No
CUST-01237,Male,0,Yes,No,31,Fiber optic,No,Month-to-month,Yes,Mailed check,77.46,2524.59,No
CUST-01238,Male,0,No,No,11,Fiber optic,Yes,One year,No,Mailed check,55.84,534.61,No
CUST-01239,Male,0,Yes,No,35,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),82.87,2845.05,No
CUST-01240,Male,0,No,No,12,DSL,Yes,Month-to-month,Yes,Electronic check,31.42,362.69,Yes
CUST-01241,Female,0,Yes,Yes,39,Fiber optic,No,One year,Yes,Electronic check,57.63,2150.91,No
CUST-01242,Female,0,No,No,65,No,No internet service,Month-to-month,No,Electronic check,35.93,2385.59,No
CUST-01243,Female,0,No,No,14,DSL,Yes,Month-to-month,Yes,Electronic check,43.74,666.2,Yes
CUST-01244,Male,0,Yes,Yes,8,No,No internet service,Two year,Yes,Mailed check,18.0,0.0,No
CUST-01245,Female,0,No,No,53,No,No internet service,Month-to-month,No,Electronic check,18.0,1030.73,No
CUST-01246,Female,0,Yes,No,1,No,No internet service,Two year,Yes,Credit card (automatic),18.44,33.7,No
CUST-01247,Female,0,Yes,No,71,No,No internet service,Month-to-month,No,Credit card (automatic),29.02,2091.47,Yes
CUST-01248,Male,0,Yes,Yes,56,DSL,Yes,Month-to-month,Yes,Credit card (automatic),47.95,2826.75,No
CUST-01249,Male,1,Yes,No,29,Fiber optic,No,Month-to-month,No,Electronic check,77.76,2040.68,Yes
CUST-01250,Female,0,No,No,26,DSL,No,Month-to-month,Yes,Mailed check,42.73,960.32,No
CUST-01251,Male,0,No,No,28,Fiber optic,No,Month-to-month,Yes,Electronic check,65.47,1824.73,Yes
CUST-01252,Male,0,Yes,No,28,DSL,No,Two year,Yes,Electronic check,50.05,1122.83,No
CUST-01253,Male,0,No,Yes,61,No,No internet service,Two year,No,Bank transfer (automatic),18.0,1072.6,No
CUST-01254,Female,0,No,Yes,58,DSL,No,Month-to-month,No,Mailed check,42.18,2547.97,No
CUST-01255,Female,0,No,No,14,DSL,No,Month-to-month,Yes,Bank transfer (automatic),47.78,716.52,Yes
CUST-01256,Male,0,Yes,Yes,13,DSL,No,One year,No,Credit card (automatic),48.58,641.02,No
CUST-01257,Male,0,No,No,39,Fiber optic,No,Month-to-month,Yes,Electronic check,72.49,2799.18,No
CUST-01258,Female,0,Yes,No,47,DSL,Yes,Month-to-month,No,Credit card (automatic),42.59,1950.39,No
CUST-01259,Female,0,No,Yes,53,DSL,Yes,Month-to-month,No,Electronic check,53.18,2760.28,No
CUST-01260,Female,0,No,No,22,DSL,Yes,Month-to-month,Yes,Credit card (automatic),50.17,1131.19,No
CUST-01261,Male,0,No,No,35,DSL,No,Month-to-month,Yes,Bank transfer (automatic),41.06,1250.99,Yes
CUST-01262,Female,1,Yes,No,7,No,No internet service,Month-to-month,No,Electronic check,28.0,371.57,No
CUST-01263,Male,0,Yes,Yes,33,Fiber optic,No,One year,No,Mailed check,70.04,2222.8,Yes
CUST-01264,Female,0,No,Yes,50,DSL,No,Month-to-month,No,Electronic check,66.63,3398.42,No
CUST-01265,Male,0,Yes,No,22,DSL,No,Month-to-month,Yes,Credit card (automatic),39.58,880.4,Yes
CUST-01266,Male,0,Yes,Yes,23,DSL,No,Month-to-month,No,Electronic check,36.83,708.65,No
CUST-01267,Male,1,No,No,33,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),65.56,2318.6,Yes
CUST-01268,Male,0,No,No,63,DSL,Yes,Two year,No,Electronic check,40.51,2681.91,Yes
CUST-01269,Female,0,Yes,Yes,44,DSL,No,One year,No,Credit card (automatic),52.89,2138.68,No
CUST-01270,Male,0,Yes,No,67,DSL,Yes,Two year,No,Electronic check,41.97,2803.16,No
CUST-01271,Male,0,No,Yes,4,DSL,Yes,Month-to-month,No,Bank transfer (automatic),40.24,185.84,Yes
CUST-01272,Male,0,Yes,Yes,61,Fiber optic,Yes,Month-to-month,No,Credit card (automatic),63.04,3596.88,No
CUST-01273,Female,0,Yes,No,3,DSL,Yes,Month-to-month,Yes,Electronic check,38.0,0.0,No
CUST-01274,Female,0,Yes,No,23,Fiber optic,Yes,Month-to-month,No,Electronic check,51.85,1092.51,No
CUST-01275,Female,0,Yes,Yes,31,Fiber optic,Yes,One year,Yes,Mailed check,78.72,2282.73,No
CUST-01276,Female,0,No,Yes,17,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,180.78,Yes
CUST-01277,Female,0,Yes,No,72,DSL,Yes,Month-to-month,Yes,Credit card (automatic),41.9,2859.23,No
CUST-01278,Female,1,Yes,Yes,65,Fiber optic,No,Month-to-month,Yes,Electronic check,75.07,4864.86,No
CUST-01279,Male,0,No,No,41,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,630.93,No
CUST-01280,Female,0,Yes,No,33,No,No internet service,Month-to-month,Yes,Credit card (automatic),36.81,1348.41,No
CUST-01281,Female,0,Yes,No,55,No,No internet service,One year,Yes,Bank transfer (automatic),18.0,1011.63,No
CUST-01282,Female,0,No,No,51,DSL,No,Two year,Yes,Electronic check,44.09,2343.91,No
CUST-01283,Male,0,No,No,35,No,No internet service,Month-to-month,Yes,Electronic check,32.99,952.06,No
CUST-01284,Female,0,Yes,Yes,60,No,No internet service,Month-to-month,No,Credit card (automatic),21.0,1184.61,No
CUST-01285,Male,1,Yes,No,14,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),21.84,322.11,Yes
CUST-01286,Male,0,Yes,No,20,DSL,No,Month-to-month,No,Bank transfer (automatic),36.09,776.16,No
CUST-01287,Female,0,Yes,No,1,No,No internet service,One year,No,Credit card (automatic),33.6,0.0,No
CUST-01288,Male,0,No,No,8,DSL,Yes,Month-to-month,No,Electronic check,54.22,373.62,No
CUST-01289,Male,0,No,No,14,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),79.13,1060.84,No
CUST-01290,Female,0,No,No,45,Fiber optic,No,Two year,Yes,Bank transfer (automatic),82.75,3688.01,Yes
CUST-01291,Male,0,No,Yes,62,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),65.17,4300.24,No
CUST-01292,Female,1,Yes,No,43,DSL,No,Two year,Yes,Bank transfer (automatic),44.12,1934.75,No
CUST-01293,Male,0,No,No,32,Fiber optic,Yes,One year,No,Mailed check,61.7,1979.19,No
CUST-01294,Male,0,No,No,19,Fiber optic,Yes,Two year,Yes,Electronic check,48.15,763.77,No
CUST-01295,Female,0,Yes,No,7,No,No internet service,Month-to-month,No,Credit card (automatic),20.43,0.0,No
CUST-01296,Female,1,No,No,42,DSL,No,Two year,Yes,Bank transfer (automatic),24.72,1012.66,No
CUST-01297,Male,0,Yes,No,10,DSL,No,Month-to-month,No,Mailed check,40.79,543.55,No
CUST-01298,Female,0,No,No,57,DSL,No,Month-to-month,Yes,Credit card (automatic),22.64,1266.58,No
CUST-01299,Female,1,No,No,29,DSL,Yes,Two year,No,Electronic check,51.53,1475.61,No
CUST-01300,Male,0,Yes,No,25,No,No internet service,Month-to-month,No,Mailed check,18.0,360.69,No
CUST-01301,Female,1,No,Yes,1,DSL,No,Month-to-month,Yes,Credit card (automatic),29.33,0.0,Yes
CUST-01302,Male,0,Yes,Yes,17,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),52.89,951.56,No
CUST-01303,Female,0,No,No,0,No,No internet service,Month-to-month,No,Credit card (automatic),20.77,0.0,Yes
CUST-01304,Female,0,Yes,No,52,DSL,No,Month-to-month,Yes,Credit card (automatic),32.85,1761.72,No
CUST-01305,Female,0,Yes,No,35,DSL,No,Month-to-month,Yes,Mailed check,37.58,1333.86,No
CUST-01306,Female,0,Yes,Yes,57,Fiber optic,Yes,Month-to-month,No,Electronic check,71.36,3951.83,Yes
CUST-01307,Male,0,No,Yes,41,Fiber optic,Yes,Two year,No,Credit card (automatic),72.69,3007.34,No
CUST-01308,Male,0,Yes,No,69,No,No internet service,Month-to-month,Yes,Mailed check,18.0,1087.07,No
CUST-01309,Male,0,No,No,57,Fiber optic,No,Two year,Yes,Bank transfer (automatic),54.54,3134.89,No
CUST-01310,Female,0,Yes,No,10,DSL,No,One year,Yes,Mailed check,70.18,694.26,Yes
CUST-01311,Female,0,Yes,No,8,Fiber optic,No,One year,No,Electronic check,90.75,910.87,No
CUST-01312,Male,0,Yes,No,64,No,No internet service,One year,Yes,Electronic check,38.07,2332.45,No
CUST-01313,Female,0,Yes,No,19,Fiber optic,No,Two year,Yes,Bank transfer (automatic),62.0,1018.77,No
CUST-01314,Female,1,No,Yes,55,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),70.21,3811.97,Yes
CUST-01315,Female,0,Yes,No,45,Fiber optic,No,One year,No,Mailed check,76.25,3504.34,No
CUST-01316,Male,0,No,No,51,Fiber optic,Yes,Two year,Yes,Electronic check,60.62,2755.89,No
CUST-01317,Female,0,No,No,19,Fiber optic,No,One year,No,Mailed check,62.79,1298.07,No
CUST-01318,Female,0,No,No,22,DSL,No,Month-to-month,Yes,Bank transfer (automatic),55.88,1204.33,Yes
CUST-01319,Male,0,No,Yes,40,Fiber optic,Yes,One year,No,Electronic check,77.93,2980.17,Yes
CUST-01320,Male,0,No,Yes,1,DSL,No,One year,Yes,Bank transfer (automatic),40.9,0.0,No
CUST-01321,Male,0,No,No,22,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),75.61,1574.49,Yes
CUST-01322,Male,1,No,No,37,Fiber optic,Yes,One year,No,Mailed check,62.98,2183.25,No
CUST-01323,Female,0,No,No,14,DSL,No,Two year,Yes,Bank transfer (automatic),34.91,256.11,No
CUST-01324,Female,0,No,No,20,DSL,Yes,Month-to-month,Yes,Credit card (automatic),43.96,966.86,Yes
CUST-01325,Female,1,Yes,Yes,71,No,No internet service,Month-to-month,No,Electronic check,18.0,1210.86,Yes
CUST-01326,Male,1,No,No,21,DSL,No,Month-to-month,Yes,Electronic check,50.71,1017.93,Yes
CUST-01327,Female,0,Yes,No,65,DSL,No,One year,No,Electronic check,54.19,3623.72,No
CUST-01328,Male,0,No,Yes,67,DSL,No,Month-to-month,No,Bank transfer (automatic),53.77,3609.29,No
CUST-01329,Female,0,No,No,49,Fiber optic,No,One year,Yes,Credit card (automatic),68.6,3174.27,No
CUST-01330,Male,0,No,No,11,DSL,No,Month-to-month,Yes,Bank transfer (automatic),44.2,566.94,Yes
CUST-01331,Male,0,No,No,15,No,No internet service,Two year,Yes,Credit card (automatic),27.39,588.91,No
CUST-01332,Female,0,No,Yes,68,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),88.02,6045.73,No
CUST-01333,Male,0,No,Yes,0,DSL,No,One year,Yes,Electronic check,40.66,0.0,Yes
CUST-01334,Female,0,Yes,No,36,Fiber optic,No,Month-to-month,No,Electronic check,72.7,2440.47,Yes
CUST-01335,Female,0,Yes,No,43,DSL,No,Month-to-month,Yes,Bank transfer (automatic),52.7,2157.93,No
CUST-01336,Female,0,Yes,No,61,DSL,Yes,One year,No,Bank transfer (automatic),24.53,1508.69,No
CUST-01337,Female,0,Yes,No,65,Fiber optic,Yes,Month-to-month,Yes,Mailed check,88.87,5947.7,No
CUST-01338,Male,0,No,No,20,DSL,Yes,Month-to-month,Yes,Mailed check,36.7,642.88,No
CUST-01339,Female,0,No,Yes,36,No,No internet service,Month-to-month,Yes,Mailed check,22.36,727.09,No
CUST-01340,Male,1,No,No,46,Fiber optic,No,Month-to-month,Yes,Mailed check,50.64,2452.01,Yes
CUST-01341,Female,1,Yes,No,70,DSL,Yes,One year,Yes,Bank transfer (automatic),48.67,3354.82,No
CUST-01342,Male,1,No,Yes,40,No,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,925.68,No
CUST-01343,Male,1,Yes,Yes,8,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),84.85,661.03,No
CUST-01344,Female,1,No,No,67,DSL,No,Month-to-month,Yes,Electronic check,64.75,4478.38,No
CUST-01345,Male,0,No,No,37,Fiber optic,Yes,Month-to-month,No,Credit card (automatic),60.58,2287.39,No
CUST-01346,Female,0,Yes,No,13,No,No internet service,Month-to-month,No,Electronic check,20.16,346.93,Yes
CUST-01347,Female,0,Yes,Yes,13,Fiber optic,No,Two year,Yes,Electronic check,67.45,855.6,No
CUST-01348,Female,0,Yes,No,14,Fiber optic,No,Two year,Yes,Credit card (automatic),69.23,955.82,Yes
CUST-01349,Female,0,Yes,Yes,52,Fiber optic,No,Two year,Yes,Credit card (automatic),73.47,3870.71,No
CUST-01350,Female,0,Yes,Yes,69,DSL,No,Month-to-month,Yes,Credit card (automatic),40.74,2906.84,No
CUST-01351,Male,1,Yes,No,32,DSL,Yes,Month-to-month,Yes,Electronic check,43.57,1457.37,Yes
CUST-01352,Male,0,Yes,No,7,Fiber optic,No,Month-to-month,Yes,Electronic check,63.96,235.63,Yes
CUST-01353,Male,1,Yes,No,64,No,No internet service,One year,No,Bank transfer (automatic),26.26,1711.56,No
CUST-01354,Female,0,Yes,No,46,Fiber optic,No,One year,No,Credit card (automatic),69.04,3097.05,No
CUST-01355,Male,0,No,No,41,DSL,No,One year,Yes,Mailed check,33.41,1304.3,No
CUST-01356,Male,0,Yes,Yes,4,Fiber optic,Yes,Month-to-month,Yes,Electronic check,77.06,363.14,Yes
CUST-01357,Male,0,No,No,70,DSL,No,Month-to-month,No,Mailed check,48.09,3570.05,No
CUST-01358,Male,0,Yes,No,5,DSL,Yes,Two year,Yes,Electronic check,31.2,128.15,No
CUST-01359,Male,0,Yes,No,44,Fiber optic,No,Month-to-month,No,Electronic check,64.67,3082.23,No
CUST-01360,Male,1,Yes,No,43,DSL,No,One year,No,Bank transfer (automatic),25.18,951.1,No
CUST-01361,Male,0,No,No,37,No,No internet service,One year,No,Electronic check,18.0,813.81,No
CUST-01362,Male,0,Yes,Yes,40,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),72.03,2932.88,No
CUST-01363,Male,0,No,No,29,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),63.17,1856.96,No
CUST-01364,Male,0,Yes,No,41,No,No internet service,Two year,No,Mailed check,18.0,903.98,No
CUST-01365,Female,0,No,Yes,26,Fiber optic,No,One year,No,Mailed check,71.93,1793.8,No
CUST-01366,Male,0,Yes,No,34,No,No internet service,Month-to-month,Yes,Credit card (automatic),35.35,1355.21,No
CUST-01367,Male,0,Yes,No,49,No,No internet service,Month-to-month,Yes,Mailed check,44.57,2158.93,No
CUST-01368,Male,0,No,No,54,Fiber optic,Yes,One year,Yes,Credit card (automatic),62.28,3286.07,No
CUST-01369,Female,0,Yes,No,11,DSL,No,Month-to-month,Yes,Mailed check,45.24,338.44,No
CUST-01370,Female,0,Yes,No,72,DSL,No,Month-to-month,Yes,Bank transfer (automatic),41.46,3175.36,Yes
CUST-01371,Female,0,No,Yes,7,No,No internet service,Month-to-month,No,Credit card (automatic),18.0,262.95,No
CUST-01372,Male,0,Yes,Yes,20,DSL,Yes,Month-to-month,Yes,Electronic check,43.23,807.23,Yes
CUST-01373,Male,0,Yes,Yes,25,No,No internet service,One year,Yes,Electronic check,18.0,515.45,No
CUST-01374,Male,0,Yes,Yes,23,DSL,Yes,Month-to-month,No,Credit card (automatic),45.6,1063.99,No
CUST-01375,Female,0,Yes,Yes,25,Fiber optic,Yes,Month-to-month,Yes,Mailed check,63.77,1551.9,No
CUST-01376,Female,0,No,No,23,DSL,No,Month-to-month,Yes,Electronic check,46.24,1179.29,Yes
CUST-01377,Female,0,No,Yes,31,No,No internet service,Month-to-month,Yes,Credit card (automatic),37.92,1100.47,No
CUST-01378,Female,0,No,No,55,DSL,No,Month-to-month,Yes,Electronic check,51.74,2582.7,Yes
CUST-01379,Female,0,Yes,Yes,60,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),69.55,4204.18,Yes
CUST-01380,Female,1,No,No,25,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.22,463.51,Yes
CUST-01381,Female,0,No,No,18,DSL,Yes,Month-to-month,Yes,Credit card (automatic),49.0,810.81,No
CUST-01382,Male,1,Yes,Yes,49,DSL,Yes,One year,No,Mailed check,34.55,1585.86,No
CUST-01383,Male,0,No,No,4,No,No internet service,Month-to-month,No,Electronic check,31.93,0.0,Yes
CUST-01384,Female,0,No,No,32,No,No internet service,One year,Yes,Credit card (automatic),35.06,1078.39,No
CUST-01385,Male,0,No,No,16,DSL,No,Month-to-month,Yes,Credit card (automatic),52.59,736.41,Yes
CUST-01386,Male,0,Yes,Yes,44,Fiber optic,Yes,One year,No,Electronic check,77.51,3526.17,No
CUST-01387,Female,1,Yes,No,5,DSL,No,One year,Yes,Mailed check,46.24,293.18,No
CUST-01388,Male,0,No,No,60,DSL,No,Month-to-month,Yes,Mailed check,51.21,3014.46,No
CUST-01389,Female,0,No,No,19,Fiber optic,Yes,One year,Yes,Electronic check,70.27,1397.86,Yes
CUST-01390,Female,0,Yes,Yes,37,DSL,No,One year,Yes,Credit card (automatic),40.49,1485.23,Yes
CUST-01391,Male,0,Yes,Yes,41,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),73.59,2984.86,No
CUST-01392,Female,0,No,No,34,DSL,No,One year,No,Electronic check,45.63,1544.84,Yes
CUST-01393,Female,1,Yes,No,32,No,No internet service,One year,No,Credit card (automatic),37.29,1405.84,No
CUST-01394,Female,0,Yes,Yes,19,Fiber optic,Yes,Month-to-month,No,Credit card (automatic),70.04,1408.04,No
CUST-01395,Male,0,No,No,56,DSL,No,Two year,No,Bank transfer (automatic),40.08,2208.66,No
CUST-01396,Female,0,Yes,No,37,No,No internet service,Month-to-month,No,Credit card (automatic),22.2,928.66,Yes
CUST-01397,Female,0,Yes,Yes,15,No,No internet service,One year,No,Electronic check,18.0,372.94,No
CUST-01398,Female,0,Yes,Yes,19,DSL,No,Two year,No,Credit card (automatic),40.32,797.25,No
CUST-01399,Male,1,No,No,32,No,No internet service,Two year,No,Electronic check,18.0,536.57,No
CUST-01400,Male,0,Yes,No,61,DSL,Yes,One year,Yes,Mailed check,32.93,1961.38,No
CUST-01401,Female,0,No,No,70,DSL,No,One year,Yes,Mailed check,40.07,2675.88,No
CUST-01402,Male,0,No,No,28,Fiber optic,No,Month-to-month,Yes,Electronic check,70.84,2005.18,Yes
CUST-01403,Male,0,No,Yes,28,DSL,No,Month-to-month,No,Bank transfer (automatic),47.78,1264.66,No
CUST-01404,Male,0,No,No,9,Fiber optic,No,Two year,No,Mailed check,58.56,474.63,No
CUST-01405,Male,0,No,No,39,Fiber optic,Yes,Month-to-month,No,Mailed check,60.75,2444.13,No
CUST-01406,Male,0,Yes,No,17,No,No internet service,Two year,No,Bank transfer (automatic),21.33,565.07,No
CUST-01407,Male,0,No,No,59,DSL,No,Month-to-month,No,Electronic check,50.66,3033.84,No
CUST-01408,Female,0,No,No,39,DSL,No,Month-to-month,Yes,Electronic check,57.4,2225.98,Yes
CUST-01409,Male,1,No,No,16,Fiber optic,Yes,Month-to-month,Yes,Electronic check,73.75,1177.75,Yes
CUST-01410,Male,0,Yes,No,66,DSL,No,Month-to-month,No,Credit card (automatic),50.3,3456.36,Yes
CUST-01411,Male,1,Yes,Yes,59,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,1108.52,No
CUST-01412,Female,1,No,No,21,Fiber optic,No,Month-to-month,No,Mailed check,68.49,1461.54,Yes
CUST-01413,Male,0,Yes,No,8,Fiber optic,No,Two year,No,Bank transfer (automatic),95.07,792.31,Yes
